UserId,Skills,YearsOfExperience,EnglishLevel,UsersPosition
659444,"javascript, html5, node.js, mongodb, sass, react.js, webpack",9,3,Full Stack Javascript Developer
651392,"android, ruby on rails, javascript, react.js, redux",5,3,Software Engineer
658148,"javascript, node.js, docker, devops, rest api, shell script, blockchain technologies, openshift, kubernetes, linux, shell, graphql, java, aws",8,3,Senior Software Engineer
646597,"sql, html5, css3, mongodb, react.js, ember.js, ecmascript, angular, jquery",4,0,Front-end developer | UI Developer
670043,"java sdk 1.5 1.6 1.7 and 1.8, software engineering, 3d studio max html5, ccna, microsoft outlook, google adwords, adobe marketing cloud, afnetworking",1,0,COMPUTER SCIENCE 
663374,"javascript, python, wordpress, laravel, zend framework, web development, codeigniter, yii, xml, oop, drupal, joomla, symphony, shopify, php, jquery",8,0,PHP Developer
533398,"javascript, postgresql, jsf, grails, java",7,0,Java Software Developer
679747,web development,1,0,Fullstack web developer
638892,"javascript, testing, html5, node.js, mongodb, cordova, software development, devops, react.js, gamification, artificial intelligence, meteor, team management, linux, jquery",9,4,JavaScript Full-Stack Developer
673729,"android, sql server, javascript, iso, postgresql, hibernate, asp, itil, jenkins, devops, 3d studio max html5, data integration - enterprise, bcp, drp, orp, google adwords, sencha (extjs), ariba cloud integration, archlinux, continuos deployment, telecommunication, bemcss, teaching, opengl, android api, ado.net, payments, django rest, 5 sap implementations, asp.net ajax control toolkit, database acces, 3d builder, security solutions, training & mentoring, eclipse, php, jquery, .net",7,3,"DevOps Engineer, Efferent Health"
653766,"azure, sql, sql server, python, bootstrap, web development, windows server, node.js, mongodb, xml, asp, apache, web services, xsd, ux, debian, ASP.Net Core, progressive web apps, fast learning, windows mobile, angular, java, aws, .net",4,0,Software Engineer
682015,"ruby on rails, wordpress, html5, bootstrap, css3, crm, mongodb, react.js, nginx, computer engineer, firebase, elasticsearch, rspec, webpack, saas, ipython, training & mentoring, technical recruitment, angular, jquery",9,4,Software Development Engineer
639069,"javascript, html5, postgresql, css3, node.js, less, phonegap, sass, redis, elasticsearch, angular, .net",8,0,Full stack developer
666736,"javascript, node.js, mongodb, angular, aws",3,2,"Grow knowledge, grow organization "
671475,"sql, ruby on rails, javascript, python, html5, postgresql, css3, sass, firebase, heroku, pentaho, rspec, java, jquery, git, aws, react native",4,3,Ruby on Rails Developer
679970,"python, c, testing, software development, unix, programming, storage, distributed systems development, operating systems, solaris, algorithms, data structures, linux, multithreading",9,0,Senior Systems Architect(Storage) At Huawei
635303,"python, node.js, jenkins, devops, agile methodologies, artificial intelligence, matlab, cucumber, linux servers administration, scrum master certified, hybris, architectural patterns, angular, java",11,3,Software Engineer
666345,"spring, github, tomcat, docker, oracle db, weblogic server, spring boot, gitlab, ibm websphere, websphere application server, spring integration, wildfly, ibm mq, angular, java",6,4,Java Developer
670333,"scrum, software development, team leadership, product launch: planning and execution, api, product management, java",9,3,Product Manager
642624,"sql, javascript, wordpress, html5, bootstrap, json, css3, node.js, seo, apache, my sql, digital marketing strategies, angular, php, jquery",16,3,Webdeveloper
677450,"postgresql, delphi, oracle db, java",5,0,Software Developer
649956,"node.js, c#, angular",2,0, Software Analyst / Developer.
673397,"sql, uml, erp, pl/sql, crystal reports, visual studio, oracle db, oracle pl/sql, centura",9,0,Senior Oracle Developer
659652,"ddd, sql server, scrum, javascript, uml, english, wcf, nhibernate, design patterns, xml, visual basic, asp, visual studio, web services, software development, subversion, jira, iis, oracle db, soa, databases, agile methodologies, rest api, continuous integration, tfs, ASP.Net MVC, msbuild, test-driven development (tdd), ASP.Net Core, biztalk, tsql, linq, ssis, ssrs, unit testing, web applications, nunit, jquery, .net",16,0,Senior .Net Developer
679522,"javascript, spring, testing, html5, jsp, netbeans, css3, jira, unix, oracle db, oracle application-plsql, sql and oracle pl/sql developer, cvs, confluence, eclipse, java, jquery, git",13,3,Full Stack Web Application Developer
649048,"sql server, javascript, mvc, wcf, nhibernate, css3, jquery mobile, phonegap, visual studio, github, web services, software development, jira, jenkins, vb6, kanban, agile methodologies, team leadership, problem solving, typescript, elasticsearch, rabbit mq, business analysis, entity framework, collaboration, enterprise architecture, team player, ado.net, visual studio code, ASP.Net Core, tsql, dotnetnuke, linq, strong communication skills, ajax, adaptability, analytical and critical thinking skills, ci/cd automation, angular, jquery, git, .net",11,3,IT Professional with Ten Years of Experience in So
676675,"wordpress, lamp, 3d studio max html5, 70-461 - querying microsoft sql server, database acces, php",3,0,PHP Developer
671837,"android, javascript, json, soap, xml, web services, servlets, blackberry, sqlite, mobile applications, web applications, android studio, eclipse, java, jquery",3,0,Native Android developer - JAVA - RxJava
653920,"android, scrum, html5, swift, css3, objective-c, ux, cocoapods, apple watch, java, git",5,3,iOS Developer
653577,"rest api, cold fusion, salesforce.com, c#, php, git",3,0,SFDC Technical Architect/Snr. SFDC Developer
667026,"wordpress, web development, microsoft access, photoshop",8,0,WordPress Web developer and Graphics Designer
675095,"android, sql, sql server, scrum, javascript, python, wordpress, uml, microsoft office, wcf, bootstrap, hibernate, soap, node.js, mongodb, xml, microsoft visual studio, react.js, oracle db, ASP.Net MVC, selenium, vba, mcsd, blockchain technologies, hp quality center, psm i, teamcity, redux, c#, access, google maps api, php, java, jquery, git, .net",9,0,Software Engineer
667868,"javascript, html, css, visual studio, rest api, c#, angular, jquery, .net, .net core",5,0,.NET FullStack Developer
667484,"python, postgresql, docker, ansible, vagrant, bash script, devops, vmware, san, Big Data, rest api, hadoop, storage, it management, spark, scripting, unix system administration, windows administration, kubernetes, netapp, customer relationship, linux, containerization, php, git, aws",11,3,Senior System Engineer with BigData Skills
642388,"english, crm, erp, social media, digital marketing, business metrics, portuguese, business intelligence, leadership, digital media, market research, spanish, negotiation, management, strategic planning, marketing strategy, pricing analysis, management of networks, business analysis, international projects, trade marketing, campaigns, sales and client relationship, people management, french",12,4,"Ad Manager, Programmatic, Analytics & Adwords"
679404,"javascript, wordpress, laravel, zend framework, css3, codeigniter, my sql, perl, linux, php, jquery",7,0,Web/PHP/Backend Developer
681034,"sql server, javascript, pl/sql, iis, oracle db, reporting, hyper-v, mean, wordpress,  php,joomla,magneto,bootstrap, mvc - advanced, mobile application development, php, .net",3,3,Developer/Team Lead/Project/ Manager/Architect
649365,"javascript, autocad, html5, bootstrap, css3, peoplesoft, hana, abap, negotiation, strategic planning, presentation, fiori, sap",9,0,SAP DEVELOPER
670891,"android, javascript, c++, swift, objective-c, react.js, unreal engine, c#, angular, java, .net, react native",4,0,Give me a tool and i will make you another
668130,"sql, ruby on rails, javascript, postgresql, web development, mongodb, react.js, databases, heroku, redux, web applications, ajax, linux, jquery, git, aws",8,0,Experienced Ruby on Rails / React.js Engineer
678987,"bootstrap, web development, seo, prototype, digital marketing, user experience, user interface, front end, sem, visual design, photoshop",7,0,UI/UX Designer
636457,"android, javascript, python, codeigniter, windows, ionic framework, mac os, linux, php, java, jquery, react native",8,0,Systems Analyst
660798,data analysis,9,3,DATA ENGINEER
680912,"sql, pl/sql, data modeling and systems analysis, rest api, software architecture, team player, ibm integration bus, backend development, java",12,3,Data and Integration Architect
677392,"sql server, javascript, wcf, crm, visual basic, asp, prototype, 3d studio max html5, oracle application-plsql, razor mvc, front end, mcpd: silverlight developer 4, b2b, continuos deployment, telecommunication, bemcss, corporate finance, ado.net, apache tomcat, biztalk, experience with middleware pi, asp.net ajax control toolkit, jquery, .net",7,0,Technical Consultant
647824,"sql, windows and linux servers, virtualization, infrastructure, security and risk management, process integration, network infrastructure, linux",9,0,"IT Worker, MSCE, MSCA certified"
643355,"scrum, javascript, wordpress, bootstrap, web design responsive, ux, interaction design, usability testing, interface design, jquery",14,0,UX Designer
655000,"elixir, ruby on rails, scrum, javascript, wordpress, html5, web development, ios, node.js, mongodb, sass, clojure, docker, ansible, devops, react.js, ember.js, go lang, express.js, data mining, meteor, angular, php, jquery",1,0,FullStack JavaScript Developer
656091,"sql server, spring, bootstrap, json, postgresql, hibernate, docker, front end, ASP.Net MVC, pricing analysis, semantic ui, continuos deployment, bemcss, corporate finance, apache tomcat, http, adobe media encoder, jquery, .net",13,0,LEAD FULLSTACK SOFTWARE DEVELOPER
639739,"ruby on rails, sql server, node.js, mongodb, ionic framework, docker, jenkins, oracle db, entrepreneurship, my sql, e-commerce, elasticsearch, api, dependency injection di, heroku, sidekiq, ecmascript, linux, graphql, php, java, ruby",12,3,Software developer
