UserId,Skills,YearsOfExperience,EnglishLevel
636886,"swift, ios, objective-c, java, git",9,4
670199,"sql, javascript, python, uml, english, html, postgresql, css, codeigniter, windows, github, django, open source, operating systems, linux, php, jquery, git",3,0
677138,"sql, scrum, pl/sql, xml, itil, cobit, pmbok, prince2 certified, leadership, sox, visio, ms project, communication, functional specifications, user acceptance testing, teamwork, project planning, requirement gathering, requirements analysis, sdlc practices, linux, project coordination, organizational skills, project management, java",13,0
644570,"spring, mvc, html5, hibernate, rabbit mq, mvvm, c#, kafka, zookeeper, linux, photoshop, schema registry, php, java, git, aws",7,3
662823,"laravel, html5, postgresql, databases, php, aws",5,0
675699,"html5, pl/sql, oracle db, oracle application-plsql, sql and oracle pl/sql developer, oracle forms, oracle reports, php",3,0
662722,"scrum, javascript, mvc, html5, bootstrap, json, css3, seo, cordova, sass, ionic framework, ux, ui, sketch, react.js, gulp, npm, responsive web design, web standards, firebase, adobe xd, mobile applications, es6, framer js, angular, php, jquery, git, react native",8,1
653068,"sql, javascript, mvc, software architecture, algorithms, c#, team foundation server, data structures, angular, jquery, git",8,0
647451,"english, agile development methodology, digital marketing, agile project management, security and risk management, leadership, management, business analysis, international projects, blockchain technologies, product management, coaching, collaboration, finance, product owner, business management, fintech, banking, agile & waterfall methodologies, business development, digital banking",11,3
673881,"sql, sql server, scrum, javascript, wcf, html5, soap, design patterns, xml, web services, agile, docker, web api, jira, iis, kanban, soa, databases, rest api, microservices, vss, tfs, entity framework, dotnetnuke, linq, ajax, angular, jquery, git, .net, .net core",11,0
672165,"javascript, spring, uml, html5, json, jsp, hibernate, soap, digital, xml, spring mvc, junit, j2ee, apache, web services, struts, jenkins, devops, unix, subversion (tortoisesvn), spring boot, rest api, oracle application-plsql, e-commerce, workflow, jdbc, cvs, sonar, ibm websphere, coding and modularization, continuos deployment, telecommunication, universal windows platform, axis2, it operations, apache tomcat, computer maintenance, jsp and servlets, apache maven, ajax, training & mentoring, eclipse, jquery",8,0
681868,"android, wordpress, laravel, bootstrap, prototype, 3d studio max html5, databases, webdesign, front end, e-commerce, offshore, teaching, comptia a+, ipython, computer maintenance, training & mentoring",15,4
654358,"sql server, scrum, javascript, uml, bootstrap, css3, delphi, pl/sql, design patterns, cordova, github, agile, ionic framework, web api, ASP.Net MVC, typescript, firebase, nosql, scrum master, ionic2, entity framework, c#, linq, ood, power bi, relational database, angular, java, git, .net",10,3
654030,"automation, programming, security awareness program, security controls, security and risk management, security assessment and testing, security+, reverse engineering, security officer, risk analisys",21,2
672154,"ruby on rails, javascript, laravel, tableless, vb6, databases, nginx, native brazilian portuguese, redis, google app engine, vba, facebook graph api, ubuntu server, lua, oauth2, vbscript, c#, handlebars, youtube api, easy learning, linux, eclipse, php, aws, .net",13,0
644824,"finacial management, reporting, oracle e-business suite, microsoft dynamics, hyperion, sap fi-co, analytical and critical thinking skills, microsft skills",11,0
646758,"tdd, scrum, uml, mvc, hibernate, ejb, jpa, soap, web services, soa, rest api, cdi, java",8,0
665252,"tdd, sql server, html5, design patterns, web services, oracle db, software developer, continuous integration, c#, .net",10,0
646381,"scrum, testing, jira, jenkins, kanban, quality assurance, microsoft word, selenium, capybara, cucumber, quality center, hp quality center, microsoft excel, appium, redmine, calabash, automated testing",9,3
652118,"python, c++, jenkins, sql and oracle pl/sql developer, elasticsearch, opencv, machine learning, matlab, algorithms, pandas, tensorflow, php, aws, computer vision, pytorch",4,0
644372,"sql, scrum, javascript, c++, json, css3, node.js, windows and linux servers, kanban, selenium, owasp, c#, cisco routers, cisco switches, java, .net",7,2
648041,"sql, javascript, html5, css3, webdesign, my sql, power designer, cloud computing, nosql databases, salesforce.com, git repository, oriented object, apex developer, ec2, database administration, php, aws",9,2
654393,"sql, sql server, javascript, microsoft office, mvc, nhibernate, html5, css3, asp, jquery mobile, devexpress, knockoutjs, entity framework, linq, business development, angular, jquery, git, .net",12,0
642667,"tdd, scrum, javascript, python, spring, testing, html, postgresql, css, node.js, mongodb, agile, ionic framework, docker, react.js, vue.js, django, express.js, mongoose, redux, es6, graphql, angular, java, jquery, git, circle ci",3,3
679021,"sql, microsoft office, html, windows server, windows, social media, marketing, ux, ui, digital marketing, virtualization, programming, entrepreneurship, ccna, mobile devices, inbound marketing, marketing strategy, relationship management, mcse, business analysis, operating systems, product management, public speaking, mobile applications, product owner, troubleshooting, blogging, microsoft certified professional, network administration, creative direction, business development, System Administration, php",5,0
641989,"android, azure, swift, actionscript 3, ionic framework, Big Data, rest api, xamarin, cloud computing, c#, xamarin forms, angular, php, java, .net",16,2
668217,"pl/sql, qlikview, sql and oracle pl/sql developer, data warehouse, etl, ssis, odi",4,0
651529,"ux, visual design",10,0
645375,"wordpress, html5, crm, after effects, seo, web design responsive, ux, analytics, ilustrator, sem, drupal, joomla, drawing, opencart, cms, photoshop, erp consulting",4,0
663162,"python, data analysis, r programming, data science, hadoop, statistics, spark, power bi, java",2,0
638070,"sql, sql server, scrum, uml, postgresql, excel, xml, web services, data analysis, oracle db, databases, r programming, Big Data, data science, qlikview, statistics, business intelligence, olap, vba, data mining, artificial intelligence, bi, etl, machine learning, pentaho, spss, powerbi, algorithms, nosql databases, data visualisation, data quality, power bi",16,3
639396,"javascript, html, css, design patterns, xml, spring mvc, java se, spring boot, rest api, spring security, linux, backend development, java",6,3
671461,"html5, google analytics, ux, ui, wireframe, prototype, sketch, a/b tests, user flows, invision, user experience, design thinking, ilustrator, art direction, adobe creative suite softwares, modo, creative strategy, adobe xd, mobile design, 3d art, interface design, user research, interface tests, maya autodesk, campaigns, advertising planning, creative direction",13,3
666667,"javascript, html5, css3, adobe illustrator, sass, ux, react.js, responsive web design, design thinking, typescript, design user experience, angular, jquery, git",5,3
663856,"javascript, microsoft office, html5, bootstrap, css3, node.js, mongodb, seo, adobe illustrator, sass, react.js, analytics, adobe experience design, team leadership, problem solving, sem, communication, powerbi, algorithms, search advertising, cyber security, d3.js, email marketing, data visualisation, data structures, project management, critical thinking, graphql, team work spirit, git",2,3
673503,"android, sql, scrum, json, design patterns, agile, jira, kanban, rest api, leadership, mobile development, communication, mobile applications, kotlin, c#, perforce, fast learning, design mobile, java, git",8,3
679063,"sql, javascript, python, laravel, html5, css3, software developer, security assessment and testing, telecommunication, c#, php, java, jquery, .net",2,0
649695,"android, swift, ios, junit, rest api, kotlin, reactivex (rxjava, rxphp, rxswift), unit testing, java, react native",9,3
672680,"erp, abap, business analysis, sap r3, consulting, business process, sap netweaver, sap implementation, requirements analysis, sap abap developer certified, oops, sap",11,0
639551,"sql server, javascript, html, css, ionic framework, spring boot, mysql, linux servers administration, linux, angular, php, java, jquery",4,0
663841,"javascript, css3, node.js, mongodb, design patterns, grunt, oop, unix, react.js, gulp, npm, agile methodologies, es2015, self-taught, webpack, redux, yarn, flux, babeljs, architectural patterns, git",10,0
642131,"sql, sql server, javascript, uml, c, wcf, nhibernate, html5, bootstrap, css3, soap, node.js, xml, asp, web services, agile, ionic framework, web api, devops, web forms, vb6, soa, rest api, razor mvc, alm, leadership, data mining, informix, vbscript, c#, sql server integration server, xml/schema design, jquery ui, requirements analysis, rup, ajax, angular, jquery, .net",12,0
553647,"android, javascript, html5, web development, css3, node.js, react.js, ilustrator, photoshop, java",10,3
648064,"javascript, node.js, jquery mobile, react.js, progress",6,0
639095,"webdesign, front end, archlinux, cms, agile and kanban process, 3d environment artist, training & mentoring",12,0
674476,"sql server, wcf, nhibernate, bootstrap, wpf, visual studio, subversion (tortoisesvn), tfs, mcpd: silverlight developer 4, typescript, windows phone, powershell, coding and modularization, entity framework, infragistics, linq, angular, .net",11,0
